Date,Temperature,Precipitation,Wind Speed,Cloud Cover,Pressure
2023/05/27,284.58,0.0000019073,1.98,0.26,95950.50
2023/05/28,286.22,0.0000047684,2.51,0.97,95773.56
2023/05/29,285.12,0.0000004768,1.69,0.62,95815.31
2023/05/30,285.03,0.0000000000,1.59,0.10,95937.50
2023/05/31,284.25,0.0000028610,2.16,0.39,95773.94
2023/06/01,283.96,0.0000000000,2.24,0.35,95638.12
2023/06/02,283.71,0.0000000000,2.28,0.20,95969.50
2023/06/03,285.35,0.0000000000,1.94,0.10,95920.31
2023/06/04,286.59,0.0000000000,1.61,0.11,95700.56
2023/06/05,288.77,0.0000000000,2.27,0.81,95448.25
2023/06/06,287.87,0.0000019073,2.42,0.99,95491.81
2023/06/07,285.97,0.0000000000,1.11,0.58,95843.12
2023/06/08,287.35,0.0000000000,0.96,1.00,96145.12
2023/06/09,286.73,0.0000000000,1.21,0.28,96174.69
2023/06/10,286.89,0.0000000000,1.96,0.99,95826.50
2023/06/11,285.75,0.0000000000,2.24,0.53,95522.94
2023/06/12,286.80,0.0000019073,2.54,0.89,95986.62
2023/06/13,286.70,0.0000000000,1.44,0.97,96178.56
2023/06/14,287.98,0.0000000000,1.49,0.83,95951.81
2023/06/15,287.78,0.0000000000,1.43,0.21,95626.38
2023/06/16,288.09,0.0000000000,2.13,0.06,95858.62
2023/06/17,288.13,0.0000000000,1.73,0.11,96027.06
2023/06/18,288.95,0.0000000000,3.04,0.30,95702.44
2023/06/19,283.39,0.0000000000,2.99,0.05,95861.69
2023/06/20,281.43,0.0000000000,1.40,0.00,96399.25
2023/06/21,282.41,0.0000000000,1.77,0.00,96253.19
2023/06/22,285.46,0.0000004768,2.20,0.95,95828.00
2023/06/23,285.74,0.0000004768,1.77,0.42,96134.06
2023/06/24,286.26,0.0000019073,1.26,0.62,96187.25
2023/06/25,286.13,0.0000000000,2.24,0.73,96292.25
2023/06/26,285.57,0.0000004768,2.45,0.39,96133.25
2023/06/27,286.12,0.0000028610,2.60,0.39,95796.12
2023/06/28,285.83,0.0000009537,2.47,0.27,95751.56
2023/06/29,288.10,0.0000009537,2.35,0.14,95863.31
2023/06/30,291.51,0.0000000000,1.72,0.00,95876.81
2023/07/01,294.35,0.0000000000,1.72,0.00,95839.75
2023/07/02,298.33,0.0000000000,1.09,0.44,95813.31
2023/07/03,292.72,0.0000000000,2.61,0.00,95815.44
2023/07/04,289.15,0.0000000000,2.21,0.12,95772.81
2023/07/05,287.91,0.0000000000,1.97,0.12,95902.25
2023/07/06,287.17,0.0000000000,2.20,0.18,95836.50
2023/07/07,287.54,0.0000052452,3.02,0.50,95702.31
2023/07/08,286.10,0.0000014305,3.28,0.46,95768.19
2023/07/09,285.64,0.0000004768,3.02,0.52,95811.94
2023/07/10,285.54,0.0000000000,1.72,0.42,96031.50
2023/07/11,286.69,0.0000000000,1.35,0.00,96051.81
2023/07/12,289.06,0.0000000000,1.90,0.04,96085.75
2023/07/13,288.73,0.0000000000,1.69,0.03,96163.62
2023/07/14,289.24,0.0000000000,1.75,0.01,96037.38
2023/07/15,290.54,0.0000000000,1.67,0.00,95882.75
2023/07/16,294.38,0.0000000000,1.16,0.78,95737.38
2023/07/17,295.76,0.0000000000,2.17,0.69,95756.88
2023/07/18,293.18,0.0000000000,2.09,0.03,95832.94
2023/07/19,289.55,0.0000000000,1.83,0.10,96048.75
2023/07/20,288.68,0.0000000000,1.91,0.07,96151.25
2023/07/21,290.74,0.0000000000,1.66,0.00,96009.81
2023/07/22,291.49,0.0000000000,1.73,0.42,95753.12
2023/07/23,295.82,0.0000000000,1.58,0.90,95695.81
2023/07/24,290.33,0.0000000000,2.53,0.74,96111.44
2023/07/25,289.02,0.0000000000,1.85,0.01,96281.44
2023/07/26,291.26,0.0000000000,1.81,0.03,96100.69
2023/07/27,289.84,0.0000000000,2.47,0.08,96015.44
2023/07/28,288.01,0.0000000000,2.17,0.06,96119.75
2023/07/29,289.01,0.0000000000,1.70,0.02,96213.69
2023/07/30,288.37,0.0000000000,2.14,0.14,96163.62
2023/07/31,290.04,0.0000000000,1.79,0.79,96075.88
2023/08/01,290.44,0.0000000000,2.11,0.78,96072.69
2023/08/02,288.34,0.0000000000,2.83,0.23,96134.12
2023/08/03,287.26,0.0000004768,2.86,0.46,96299.81
2023/08/04,287.51,0.0000038147,2.24,0.16,96240.00
2023/08/05,288.79,0.0000009537,1.97,0.05,96074.25
2023/08/06,291.08,0.0000000000,1.76,0.00,96117.62
2023/08/07,291.82,0.0000000000,0.92,0.00,96088.50
2023/08/08,288.92,0.0000004768,2.45,0.03,95995.12
2023/08/09,288.35,0.0000028610,1.57,0.05,95925.00
2023/08/10,288.67,0.0000000000,1.74,0.08,95890.69
2023/08/11,290.94,0.0000000000,1.05,0.48,96078.56
2023/08/12,291.02,0.0000000000,1.46,0.32,96151.62
2023/08/13,292.53,0.0000000000,1.92,0.04,96070.88
2023/08/14,294.53,0.0000000000,1.04,0.16,95879.44
2023/08/15,294.90,0.0000000000,1.44,0.29,96043.50
2023/08/16,294.04,0.0000000000,1.81,0.07,96046.88
2023/08/17,294.62,0.0000000000,1.75,0.10,95706.88
2023/08/18,293.53,0.0000000000,2.51,0.45,95649.69
2023/08/19,291.32,0.0000000000,1.54,0.48,95609.50
2023/08/20,293.63,0.0001201630,0.85,0.61,95548.50
2023/08/21,294.86,0.0000000000,3.79,0.46,95473.69
2023/08/22,291.55,0.0000000000,1.43,0.60,96193.06
2023/08/23,292.70,0.0000000000,0.38,0.00,96104.56
2023/08/24,293.74,0.0000000000,1.08,0.00,95823.31
2023/08/25,290.08,0.0000000000,1.33,0.21,96032.06
2023/08/26,289.75,0.0000000000,1.78,0.23,96043.62
2023/08/27,288.16,0.0000000000,1.59,0.03,96237.62
2023/08/28,288.48,0.0000000000,1.25,0.01,96139.69
2023/08/29,288.46,0.0000000000,2.29,0.07,96085.81
2023/08/30,291.38,0.0000000000,1.64,0.00,95929.38
2023/08/31,290.66,0.0000000000,1.32,0.00,95500.88
2023/09/01,289.56,0.0000023842,3.27,0.52,95434.06
2023/09/02,289.25,0.0000677109,0.60,1.00,96021.12
2023/09/03,290.57,0.0000057220,1.05,0.89,96255.12
2023/09/04,287.20,0.0000004768,1.01,0.30,96212.31
2023/09/05,286.32,0.0000000000,1.31,0.00,95800.50
2023/09/06,288.70,0.0000000000,1.66,0.04,95898.50
2023/09/07,288.48,0.0000000000,1.15,0.10,95995.88
2023/09/08,288.55,0.0000000000,1.33,0.00,96161.62
2023/09/09,288.47,0.0000000000,1.72,0.01,96345.75
2023/09/10,287.54,0.0000000000,1.67,0.06,96252.31
2023/09/11,286.63,0.0000000000,1.78,0.00,96124.44
2023/09/12,288.84,0.0000004768,2.37,0.26,95997.25
2023/09/13,287.52,0.0000000000,1.53,0.06,95932.50
2023/09/14,288.70,0.0000000000,1.96,0.07,95875.88
2023/09/15,289.52,0.0000000000,1.49,0.29,95971.38
2023/09/16,290.93,0.0000000000,1.99,0.63,95980.94
2023/09/17,289.46,0.0000004768,1.88,0.43,96049.81
2023/09/18,287.39,0.0000000000,1.76,0.07,96136.81
2023/09/19,286.61,0.0000000000,1.21,0.10,96059.38
2023/09/20,287.78,0.0000000000,1.28,0.11,95713.38
2023/09/21,283.17,0.0000000000,1.17,0.11,95656.94
2023/09/22,283.55,0.0000000000,1.34,0.09,96033.69
2023/09/23,285.35,0.0000000000,1.39,0.14,96140.38
2023/09/24,284.61,0.0000000000,1.39,0.07,96139.69
2023/09/25,284.15,0.0000000000,1.73,0.98,96316.69
2023/09/26,286.72,0.0000004768,0.78,0.52,96559.44
2023/09/27,284.90,0.0000000000,1.96,0.03,96434.38
2023/09/28,284.34,0.0000000000,1.43,0.11,96011.75
2023/09/29,285.60,0.0000000000,1.92,0.01,95656.81
2023/09/30,287.34,0.0003147125,1.89,0.98,95390.50
2023/10/01,284.99,0.0000629425,0.90,0.90,95600.38
2023/10/02,283.47,0.0000000000,1.43,0.01,96019.81
2023/10/03,283.76,0.0000000000,1.07,0.00,96209.06
2023/10/04,289.30,0.0000000000,0.63,0.00,96090.19
2023/10/05,291.65,0.0000000000,0.85,0.00,96270.56
2023/10/06,292.91,0.0000000000,0.66,0.00,96272.81
2023/10/07,293.73,0.0000000000,0.81,0.00,95988.06
2023/10/08,290.10,0.0000000000,1.13,0.00,95867.50
2023/10/09,287.78,0.0000000000,2.35,0.83,95744.62
2023/10/10,288.78,0.0000123978,1.48,0.65,95590.06
2023/10/11,284.70,0.0000000000,3.44,0.13,95668.19
2023/10/12,282.75,0.0000000000,1.95,0.04,95663.44
2023/10/13,285.31,0.0000000000,1.26,0.96,95768.69
2023/10/14,285.28,0.0000000000,1.21,0.94,96209.88
2023/10/15,285.77,0.0000000000,0.65,0.20,96504.31
2023/10/16,285.16,0.0000000000,1.66,0.04,96455.56
2023/10/17,287.56,0.0000171661,1.79,0.68,96375.31
2023/10/18,287.56,0.0000000000,0.84,0.00,96091.62
2023/10/19,290.52,0.0000000000,0.93,0.00,96149.81
2023/10/20,287.64,0.0000000000,1.53,0.06,96035.31
2023/10/21,286.50,0.0000000000,1.22,0.23,95843.19
2023/10/22,287.39,0.0000100136,1.54,0.81,95734.31
2023/10/23,287.63,0.0000171661,2.62,0.97,95592.88
2023/10/24,283.62,0.0000000000,0.98,0.01,95739.25
2023/10/25,284.20,0.0000000000,2.05,0.18,95842.56
2023/10/26,282.29,0.0000000000,1.89,0.28,96414.56
2023/10/27,277.65,0.0000000000,1.22,0.71,96387.38
2023/10/28,277.39,0.0000000000,1.25,0.62,96489.38
2023/10/29,279.80,0.0000000000,0.50,0.00,96552.31
2023/10/30,281.85,0.0000000000,0.89,0.50,96677.62
2023/10/31,279.43,0.0000000000,1.09,0.80,96598.81
2023/11/01,280.69,0.0000000000,0.80,0.00,96509.94
2023/11/02,284.23,0.0000000000,0.99,0.33,96472.69
2023/11/03,287.15,0.0000000000,0.66,0.19,96555.56
2023/11/04,287.14,0.0000000000,0.58,0.93,96453.19
2023/11/05,284.45,0.0000000000,1.73,1.00,96264.25
2023/11/06,288.79,0.0000009537,1.42,0.51,95933.62
2023/11/07,282.04,0.0000000000,1.75,0.25,96259.38
2023/11/08,280.49,0.0000000000,3.16,0.00,96768.12
2023/11/09,279.95,0.0000000000,0.57,0.00,96784.88
2023/11/10,279.95,0.0000000000,0.47,0.96,96565.44
2023/11/11,282.26,0.0000000000,0.40,0.89,96655.81
2023/11/12,279.94,0.0000000000,1.31,0.62,96360.25
2023/11/13,279.05,0.0000000000,0.96,0.04,96054.06
2023/11/14,281.35,0.0000000000,2.13,0.09,96020.44
2023/11/15,283.45,0.0000000000,1.86,0.86,95682.25
2023/11/16,285.13,0.0014691353,1.10,0.53,95990.31
2023/11/17,283.24,0.0000000000,0.93,0.92,96037.06
2023/11/18,286.00,0.0001811981,3.76,0.90,95678.94
2023/11/19,279.99,0.0000000000,2.44,0.01,96927.19
2023/11/20,280.84,0.0000000000,2.23,0.00,96851.75
2023/11/21,278.21,0.0000000000,1.60,0.95,97058.56
2023/11/22,280.33,0.0000000000,0.90,0.99,97003.94
2023/11/23,282.69,0.0000000000,0.67,0.09,96019.12
2023/11/24,278.69,0.0000000000,2.96,0.00,95877.75
2023/11/25,277.47,0.0000000000,0.13,0.00,96333.19
2023/11/26,276.57,0.0000000000,0.62,0.66,96515.81
2023/11/27,275.49,0.0000000000,1.03,0.11,96460.62
2023/11/28,276.84,0.0000000000,1.45,0.00,96634.19
2023/11/29,279.53,0.0004978180,0.59,0.80,96193.56
2023/11/30,279.47,0.0000000000,1.50,0.96,96037.31
2023/12/01,277.34,0.0000000000,2.43,0.82,96398.00
2023/12/02,281.05,0.0000038147,1.50,0.73,96844.62
2023/12/03,281.87,0.0000000000,1.03,1.00,97096.25
2023/12/04,281.38,0.0000000000,0.95,1.00,96959.25
2023/12/05,280.71,0.0000000000,0.73,0.02,96855.94
2023/12/06,281.95,0.0000000000,1.58,0.00,96322.44
2023/12/07,278.62,0.0000000000,1.52,0.56,96806.62
2023/12/08,275.34,0.0000000000,2.32,0.32,96853.62
2023/12/09,275.83,0.0000000000,0.57,0.07,96994.94
2023/12/10,274.68,0.0000000000,0.81,1.00,97161.81
2023/12/11,277.83,0.0000000000,0.48,0.00,96546.81
2023/12/12,279.81,0.0000019073,0.86,0.05,96057.00
2023/12/13,278.96,0.0000000000,0.49,0.59,96259.25
2023/12/14,277.73,0.0000000000,1.12,0.99,96576.94
2023/12/15,278.11,0.0000000000,0.63,1.00,96719.62
2023/12/16,279.39,0.0000000000,0.94,0.42,96460.12
2023/12/17,282.85,0.0000000000,0.90,1.00,96361.12
2023/12/18,283.87,0.0006752014,1.20,1.00,95889.25
2023/12/19,286.41,0.0000438690,3.37,1.00,95487.25
2023/12/20,284.78,0.0000019073,3.88,1.00,95180.19
2023/12/21,281.60,0.0000066757,1.26,0.51,95999.62
2023/12/22,282.57,0.0000000000,2.67,0.22,96096.81
2023/12/23,279.37,0.0000000000,0.81,0.57,96195.81
2023/12/24,277.45,0.0000000000,0.75,0.72,96633.69
2023/12/25,278.61,0.0000000000,0.82,0.89,96863.00
2023/12/26,278.93,0.0000000000,0.81,0.95,96628.56
2023/12/27,281.22,0.0000000000,1.08,1.00,96353.62
2023/12/28,283.03,0.0000000000,2.04,0.51,96591.81
2023/12/29,284.56,0.0000004768,1.99,0.32,96198.25
2023/12/30,283.33,0.0001578331,1.24,0.98,96220.81
2023/12/31,281.13,0.0000004768,0.45,1.00,96422.31
2024/01/01,281.57,0.0000000000,0.86,1.00,96530.81
2024/01/02,279.13,0.0000000000,1.63,0.99,96767.88
2024/01/03,279.05,0.0000433922,0.97,0.80,96390.81
2024/01/04,278.37,0.0000000000,2.57,0.89,96848.50
2024/01/05,280.39,0.0000019073,0.30,1.00,96969.12
2024/01/06,276.81,0.0000000000,1.07,1.00,96808.69
2024/01/07,274.29,0.0000000000,3.08,0.00,96233.56
2024/01/08,274.05,0.0000000000,2.56,0.15,96755.69
2024/01/09,279.70,0.0000033379,1.59,0.88,97201.88
2024/01/10,276.07,0.0000000000,2.72,0.08,96587.75
2024/01/11,275.10,0.0000000000,3.23,0.02,96219.56
2024/01/12,273.72,0.0000000000,1.30,0.00,96884.62
2024/01/13,277.78,0.0000000000,1.27,1.00,96612.12
2024/01/14,282.15,0.0000362396,2.29,1.00,96231.69
2024/01/15,281.44,0.0000000000,0.59,1.00,96515.69
2024/01/16,281.49,0.0000000000,0.74,0.97,96449.44
2024/01/17,283.13,0.0000081062,1.84,1.00,96181.81
2024/01/18,278.31,0.0000000000,1.20,1.00,96419.75
2024/01/19,282.80,0.0000000000,1.59,1.00,96020.94
2024/01/20,284.21,0.0000028610,3.40,0.94,95449.12
2024/01/21,282.94,0.0017485619,3.06,1.00,95457.62
2024/01/22,284.37,0.0002775192,3.00,1.00,95140.00
2024/01/23,284.20,0.0000038147,2.45,0.99,95894.31
2024/01/24,283.37,0.0004749298,2.20,1.00,96416.69
2024/01/25,282.13,0.0000476837,1.68,0.75,96626.00
2024/01/26,280.24,0.0000000000,0.96,0.79,96912.00
2024/01/27,282.94,0.0000000000,0.76,0.98,97077.69
2024/01/28,283.27,0.0000066757,0.55,0.82,96813.19
2024/01/29,283.25,0.0000000000,0.70,0.55,96616.38
2024/01/30,283.73,0.0000000000,1.31,1.00,96427.38
2024/01/31,285.53,0.0000000000,2.06,0.64,95668.06
2024/02/01,281.91,0.0002536774,0.94,0.33,94919.12
2024/02/02,279.57,0.0000290871,1.13,0.63,95498.88
2024/02/03,278.70,0.0000133514,1.12,0.97,96126.19
2024/02/04,280.35,0.0007295609,6.84,1.00,95099.88
2024/02/05,282.57,0.0006980896,2.71,0.89,95240.69
2024/02/06,280.43,0.0002470016,0.98,0.57,95181.44
2024/02/07,278.36,0.0000000000,1.74,0.13,95400.50
2024/02/08,277.01,0.0000033379,1.32,0.76,95788.19
2024/02/09,275.59,0.0000000000,0.81,1.00,96438.81
2024/02/10,278.28,0.0000000000,3.12,0.00,96348.75
2024/02/11,275.87,0.0000000000,1.80,0.01,96716.62
2024/02/12,277.78,0.0000000000,0.79,0.16,96659.75
2024/02/13,278.85,0.0000000000,0.88,1.00,96200.19
2024/02/14,280.47,0.0000000000,0.97,1.00,96246.12
2024/02/15,279.36,0.0000000000,1.54,0.42,96742.94
2024/02/16,280.78,0.0000000000,0.66,1.00,96596.25
2024/02/17,281.96,0.0000000000,1.45,1.00,96211.69
2024/02/18,281.89,0.0000000000,2.04,0.95,96063.25
2024/02/19,284.42,0.0000829697,3.50,0.40,95373.19
2024/02/20,281.81,0.0000247955,2.46,0.59,96228.56
2024/02/21,281.26,0.0000004768,1.38,0.94,96407.00
2024/02/22,278.84,0.0000000000,0.78,1.00,96833.50
2024/02/23,279.76,0.0000000000,0.30,0.67,96747.44
2024/02/24,280.43,0.0000000000,0.68,0.77,96375.25
2024/02/25,279.91,0.0000000000,1.14,0.26,96222.75
2024/02/26,281.39,0.0000000000,1.17,1.00,96258.38
2024/02/27,278.09,0.0000000000,1.31,0.01,96144.56
2024/02/28,278.09,0.0000000000,0.47,0.00,96341.31
2024/02/29,280.04,0.0000000000,2.06,0.12,96149.31
2024/03/01,282.18,0.0002155304,3.75,0.97,96037.19
2024/03/02,279.52,0.0004034042,4.34,0.63,95417.38
2024/03/03,277.72,0.0001869202,1.41,0.91,95945.75
2024/03/04,276.52,0.0000014305,1.47,0.68,96410.06
2024/03/05,278.16,0.0000000000,1.50,0.99,96340.94
2024/03/06,281.35,0.0001354218,0.37,1.00,95761.81
2024/03/07,281.30,0.0000000000,1.28,0.87,95808.56
2024/03/08,279.61,0.0000000000,1.80,0.02,96514.62
2024/03/09,279.44,0.0000000000,1.66,0.47,96579.25
2024/03/10,282.48,0.0000000000,1.56,1.00,96423.12
2024/03/11,280.78,0.0005693436,0.65,1.00,96128.62
2024/03/12,281.56,0.0003051758,1.77,1.00,96492.38
2024/03/13,278.00,0.0000000000,2.25,0.74,96615.38
2024/03/14,281.96,0.0000000000,5.69,0.00,96217.38
2024/03/15,283.38,0.0000000000,4.00,0.00,95624.88
2024/03/16,279.01,0.0000000000,1.62,0.04,95960.12
2024/03/17,279.96,0.0000000000,1.82,0.03,96395.56
2024/03/18,280.17,0.0000000000,1.37,0.57,96463.31
2024/03/19,281.27,0.0000000000,1.62,0.13,96386.44
2024/03/20,280.02,0.0000000000,1.77,0.00,96322.50
2024/03/21,281.67,0.0000000000,1.62,0.37,96453.00
2024/03/22,283.73,0.0000004768,1.77,1.00,96374.81
2024/03/23,280.21,0.0000238419,1.16,0.65,95734.88
2024/03/24,280.81,0.0000305176,1.88,0.80,95441.12
2024/03/25,280.79,0.0000000000,1.74,1.00,95993.12
2024/03/26,280.01,0.0000009537,1.55,0.56,96200.88
2024/03/27,278.89,0.0000000000,1.57,1.00,96584.62
2024/03/28,282.02,0.0000000000,1.76,0.24,96335.00
2024/03/29,278.26,0.0000000000,1.53,1.00,95740.38
2024/03/30,279.35,0.0000028610,2.19,0.41,94786.88
2024/03/31,280.82,0.0000000000,0.97,1.00,95360.88
2024/04/01,278.53,0.0000000000,2.06,0.12,95795.38
2024/04/02,280.64,0.0000000000,1.45,0.00,96756.31
2024/04/03,282.60,0.0000000000,1.34,0.15,96824.75
2024/04/04,279.34,0.0000009537,1.20,0.62,95707.62
2024/04/05,276.49,0.0000033379,2.56,0.96,95320.50
2024/04/06,274.07,0.0000000000,1.30,1.00,96749.69
2024/04/07,275.87,0.0000000000,1.61,0.10,96781.56
2024/04/08,279.56,0.0000000000,3.03,0.00,96296.19
2024/04/09,280.13,0.0000000000,0.81,0.00,96553.56
2024/04/10,282.82,0.0000000000,1.06,0.05,96528.75
2024/04/11,284.73,0.0000000000,1.06,0.04,96151.38
2024/04/12,284.07,0.0000000000,1.65,0.00,95253.12
2024/04/13,282.76,0.0000910759,3.32,0.91,95520.62
2024/04/14,279.39,0.0002403259,2.48,0.98,96038.31
2024/04/15,280.23,0.0000000000,1.32,0.98,96524.50
2024/04/16,280.32,0.0000000000,1.10,0.01,96581.31
2024/04/17,283.62,0.0000000000,1.10,0.70,96330.62
2024/04/18,288.18,0.0000000000,0.89,0.00,96030.12
2024/04/19,283.67,0.0000000000,1.58,0.63,95923.94
2024/04/20,283.57,0.0000000000,1.83,0.46,96131.38
2024/04/21,283.35,0.0000000000,1.79,0.01,96376.50
2024/04/22,289.58,0.0000000000,0.79,0.30,95693.81
2024/04/23,284.21,0.0000023842,2.36,0.45,95745.94
2024/04/24,282.69,0.0000000000,0.96,0.89,96287.81
2024/04/25,282.52,0.0000000000,0.76,0.68,96292.25
2024/04/26,284.38,0.0000562668,3.36,0.67,96210.69
2024/04/27,281.77,0.0000000000,1.80,0.58,96210.31
2024/04/28,281.70,0.0000000000,1.66,0.15,96431.44
2024/04/29,281.18,0.0000000000,1.62,0.00,96316.94
2024/04/30,281.74,0.0000000000,2.22,0.13,96148.62
2024/05/01,283.40,0.0000000000,3.63,0.00,96124.44
2024/05/02,284.00,0.0000000000,2.35,0.00,96088.62
2024/05/03,284.68,0.0000000000,2.09,0.39,95862.00
2024/05/04,284.27,0.0000252724,2.80,1.00,95594.94
2024/05/05,278.50,0.0000009537,2.10,0.09,95926.62
2024/05/06,277.77,0.0000000000,2.03,0.02,96517.19
2024/05/07,280.59,0.0000000000,1.71,0.04,96332.44
2024/05/08,284.96,0.0000000000,3.42,0.00,95996.06
2024/05/09,286.06,0.0000000000,0.38,0.00,95787.94
2024/05/10,288.37,0.0000000000,1.90,0.00,96019.50
2024/05/11,287.70,0.0000000000,2.23,0.00,95928.38
2024/05/12,286.86,0.0000000000,2.13,0.03,95937.69
2024/05/13,285.79,0.0000000000,2.21,0.03,95923.88
2024/05/14,285.54,0.0000000000,2.20,0.13,95808.06
2024/05/15,287.01,0.0000000000,2.19,0.09,95707.25
2024/05/16,286.98,0.0000004768,2.62,0.11,95823.25
2024/05/17,284.98,0.0000000000,2.07,0.28,95833.38
2024/05/18,285.90,0.0000000000,2.04,0.22,95844.19
2024/05/19,284.57,0.0000000000,2.52,0.19,96078.06
2024/05/20,282.78,0.0000000000,1.97,0.16,95882.19
2024/05/21,285.25,0.0000000000,2.08,0.01,95962.81
2024/05/22,285.36,0.0000000000,2.10,0.10,95907.56
2024/05/23,284.03,0.0000000000,2.53,0.02,95830.62
2024/05/24,283.43,0.0000000000,3.06,0.38,95700.31
2024/05/25,284.04,0.0000057220,2.94,0.80,95910.75
2024/05/26,281.26,0.0000000000,1.65,0.02,96180.44
2024/05/27,284.51,0.0000000000,1.83,0.12,96135.69
2024/05/28,285.60,0.0000000000,2.49,0.14,96164.19
2024/05/29,284.84,0.0000000000,2.17,0.00,96334.75
2024/05/30,290.84,0.0000000000,1.54,0.00,96170.94
2024/05/31,289.37,0.0000000000,1.56,0.00,95760.94
2024/06/01,286.68,0.0000000000,2.84,0.10,95695.94
2024/06/02,285.69,0.0000009537,3.01,0.71,95864.44
2024/06/03,289.36,0.0000019073,2.98,1.00,95974.12
2024/06/04,289.39,0.0000000000,3.29,0.05,95931.31
2024/06/05,294.38,0.0000000000,1.71,0.03,95817.62
2024/06/06,293.39,0.0000000000,1.59,0.00,95658.62
2024/06/07,290.04,0.0000000000,2.44,0.03,95541.19
2024/06/08,286.90,0.0000000000,2.49,0.90,95680.81
2024/06/09,286.06,0.0000000000,3.04,0.44,95783.81
2024/06/10,287.10,0.0000000000,2.09,0.17,95943.75
2024/06/11,289.83,0.0000000000,1.53,0.00,95824.31
2024/06/12,292.27,0.0000000000,1.96,0.00,95623.50
2024/06/13,287.71,0.0000000000,2.48,0.26,95793.81
2024/06/14,286.23,0.0000000000,2.83,0.07,96109.94
2024/06/15,285.27,0.0000000000,2.70,0.00,96167.62
2024/06/16,287.44,0.0000000000,2.41,0.01,95765.75
2024/06/17,286.01,0.0000000000,2.86,0.01,95659.06
2024/06/18,288.18,0.0000000000,2.38,0.05,95556.69
2024/06/19,285.25,0.0000000000,1.87,0.01,95644.44
2024/06/20,285.34,0.0000000000,2.09,0.08,95673.81
2024/06/21,286.15,0.0000009537,2.35,0.12,95532.94
2024/06/22,288.49,0.0000000000,1.40,0.00,95556.38
2024/06/23,293.23,0.0000000000,1.68,0.00,95776.06
2024/06/24,291.83,0.0000000000,1.69,0.00,95886.88
2024/06/25,293.86,0.0000000000,1.86,0.27,95834.12
2024/06/26,290.72,0.0000000000,2.55,0.18,96079.19
2024/06/27,288.53,0.0000000000,2.34,0.01,95959.38
2024/06/28,287.28,0.0000000000,1.83,0.02,95512.44
2024/06/29,289.48,0.0000000000,1.73,0.00,95617.50
2024/06/30,290.68,0.0000000000,2.09,0.00,95979.25
2024/07/01,290.12,0.0000000000,2.12,0.03,95939.88
2024/07/02,297.52,0.0000000000,1.27,0.00,95660.00
2024/07/03,300.37,0.0000000000,0.69,0.00,95680.75
2024/07/04,294.68,0.0000000000,1.71,0.00,96015.50
2024/07/05,292.95,0.0000000000,1.69,0.00,96084.69
2024/07/06,293.96,0.0000000000,1.73,0.00,95741.38
2024/07/07,295.03,0.0000000000,1.68,0.00,95754.00
2024/07/08,292.93,0.0000000000,1.89,0.05,95660.06
2024/07/09,292.17,0.0000000000,2.21,0.06,95659.50
2024/07/10,291.52,0.0000000000,1.70,0.09,95737.25
2024/07/11,296.37,0.0000000000,1.32,0.00,95787.88
2024/07/12,295.79,0.0000000000,1.86,0.01,95735.38
2024/07/13,295.30,0.0000000000,2.59,0.55,95696.19
2024/07/14,294.33,0.0000000000,1.08,0.63,96168.06
2024/07/15,291.82,0.0000000000,2.32,0.20,96239.81
2024/07/16,290.63,0.0000000000,2.14,0.03,96099.12
2024/07/17,287.79,0.0000000000,1.91,0.14,96165.12
2024/07/18,289.73,0.0000000000,1.99,0.06,96139.69
2024/07/19,291.46,0.0000000000,1.54,0.02,96168.94
2024/07/20,293.62,0.0000000000,2.21,0.00,95945.12
2024/07/21,289.85,0.0000009537,3.29,0.25,95927.75
2024/07/22,291.52,0.0000000000,1.56,0.01,95710.31
2024/07/23,295.53,0.0000000000,1.50,0.13,95803.56
2024/07/24,297.09,0.0000000000,1.61,0.49,96190.38
2024/07/25,295.34,0.0000000000,1.71,0.02,96387.88
2024/07/26,291.69,0.0000000000,1.75,0.00,96020.69
2024/07/27,287.84,0.0000033379,2.77,0.13,95779.62
2024/07/28,286.40,0.0000000000,1.85,0.16,95845.06
2024/07/29,288.01,0.0000000000,1.90,0.22,96033.06
2024/07/30,287.99,0.0000033379,1.93,0.21,96105.88
2024/07/31,288.84,0.0000000000,1.56,0.13,95957.75
2024/08/01,290.04,0.0000000000,1.57,0.61,96064.56
2024/08/02,293.14,0.0000000000,1.95,0.92,96360.25
2024/08/03,294.12,0.0000000000,1.58,0.12,96206.75
2024/08/04,292.97,0.0000000000,2.33,0.04,95913.38
2024/08/05,291.02,0.0000000000,2.25,0.06,95885.00
2024/08/06,289.76,0.0000000000,1.62,0.00,96038.88
2024/08/07,292.70,0.0000000000,1.66,0.00,96067.19
2024/08/08,292.05,0.0000000000,2.02,0.07,95965.69
2024/08/09,291.06,0.0000000000,2.18,0.03,95882.81
2024/08/10,290.01,0.0000000000,2.28,0.03,95966.00
2024/08/11,291.38,0.0000000000,2.19,0.72,95975.56
2024/08/12,288.87,0.0000023842,2.54,0.06,95956.44
2024/08/13,288.13,0.0000000000,2.43,0.01,95934.00
2024/08/14,288.44,0.0000000000,2.02,0.02,96141.81
2024/08/15,289.08,0.0000000000,2.13,0.03,96211.06
2024/08/16,288.18,0.0000000000,1.55,0.01,95963.69
2024/08/17,289.52,0.0000009537,2.43,0.04,95847.12
2024/08/18,288.14,0.0000004768,1.26,0.24,96146.25
